2018/5/31,0.0371813,3341.740436
2018/6/1,0.0372413,3356.955567
2018/6/4,0.0374011,3397.594276
2018/6/5,0.0373888,3394.46049
2018/6/6,0.0374088,3399.556617
2018/6/7,0.0375375,3432.409859
2018/6/8,0.0374025,3397.951032
2018/6/11,0.0375794,3443.127859
2018/6/12,0.0376469,3460.417769
2018/6/13,0.0376688,3466.033784
2018/6/14,0.0377188,3478.866805
2018/6/15,0.0377219,3479.663001
2018/6/18,0.0377188,3478.866805
2018/6/19,0.037625,3454.804824
2018/6/20,0.037725,3480.459249
2018/6/21,0.0377031,3474.835536
2018/6/22,0.0377688,3491.715993
2018/6/25,0.0376594,3463.622905
2018/6/26,0.0377094,3476.45298
2018/6/27,0.0376281,3455.599152
2018/6/28,0.0376313,3456.41918
2018/6/29,0.0376406,3458.802758
